,Paths,Folders,Label
3953,../Data/Train/MS3-3-DL\slice00570_mar_raw_2.png,MS3-3-DL/,3
3954,../Data/Train/MS3-3-DL\slice00220_mar_raw_1.png,MS3-3-DL/,3
3955,../Data/Train/MS3-3-DL\slice00280_mar_raw_1.png,MS3-3-DL/,3
3956,../Data/Train/MS3-3-DL\slice00890_mar_raw_1.png,MS3-3-DL/,3
3957,../Data/Train/MS3-3-DL\slice00370_mar_raw_2.png,MS3-3-DL/,3
3958,../Data/Train/MS3-3-DL\slice00920_mar_raw_5.png,MS3-3-DL/,3
3959,../Data/Train/MS3-3-DL\slice01030_mar_raw_6.png,MS3-3-DL/,3
3960,../Data/Train/MS3-3-DL\slice01500_mar_raw_1.png,MS3-3-DL/,3
3961,../Data/Train/MS3-3-DL\slice01180_mar_raw_5.png,MS3-3-DL/,3
3962,../Data/Train/MS3-3-DL\slice01020_mar_raw_3.png,MS3-3-DL/,3
3963,../Data/Train/MS3-3-DL\slice00250_mar_raw_3.png,MS3-3-DL/,3
3964,../Data/Train/MS3-3-DL\slice00920_mar_raw_2.png,MS3-3-DL/,3
3965,../Data/Train/MS3-3-DL\slice01480_mar_raw_2.png,MS3-3-DL/,3
3966,../Data/Train/MS3-3-DL\slice00330_mar_raw_1.png,MS3-3-DL/,3
3967,../Data/Train/MS3-3-DL\slice00510_mar_raw_4.png,MS3-3-DL/,3
3968,../Data/Train/MS3-3-DL\slice01520_mar_raw_1.png,MS3-3-DL/,3
3969,../Data/Train/MS3-3-DL\slice00740_mar_raw_3.png,MS3-3-DL/,3
3970,../Data/Train/MS3-3-DL\slice00270_mar_raw_1.png,MS3-3-DL/,3
3971,../Data/Train/MS3-3-DL\slice01060_mar_raw_4.png,MS3-3-DL/,3
3972,../Data/Train/MS3-3-DL\slice00980_mar_raw_4.png,MS3-3-DL/,3
3973,../Data/Train/MS3-3-DL\slice00530_mar_raw_5.png,MS3-3-DL/,3
3974,../Data/Train/MS3-3-DL\slice00280_mar_raw_4.png,MS3-3-DL/,3
3975,../Data/Train/MS3-3-DL\slice00650_mar_raw_3.png,MS3-3-DL/,3
3976,../Data/Train/MS3-3-DL\slice00990_mar_raw_2.png,MS3-3-DL/,3
3977,../Data/Train/MS3-3-DL\slice00920_mar_raw_1.png,MS3-3-DL/,3
3978,../Data/Train/MS3-3-DL\slice01170_mar_raw_5.png,MS3-3-DL/,3
3979,../Data/Train/MS3-3-DL\slice00560_mar_raw_6.png,MS3-3-DL/,3
3980,../Data/Train/MS3-3-DL\slice01230_mar_raw_4.png,MS3-3-DL/,3
3981,../Data/Train/MS3-3-DL\slice00750_mar_raw_4.png,MS3-3-DL/,3
3982,../Data/Train/MS3-3-DL\slice00460_mar_raw_3.png,MS3-3-DL/,3
3983,../Data/Train/MS3-3-DL\slice00300_mar_raw_4.png,MS3-3-DL/,3
3984,../Data/Train/MS3-3-DL\slice00750_mar_raw_6.png,MS3-3-DL/,3
3985,../Data/Train/MS3-3-DL\slice00710_mar_raw_4.png,MS3-3-DL/,3
3986,../Data/Train/MS3-3-DL\slice01520_mar_raw_1.png,MS3-3-DL/,3
3987,../Data/Train/MS3-3-DL\slice00720_mar_raw_1.png,MS3-3-DL/,3
3988,../Data/Train/MS3-3-DL\slice00250_mar_raw_3.png,MS3-3-DL/,3
3989,../Data/Train/MS3-3-DL\slice00850_mar_raw_1.png,MS3-3-DL/,3
3990,../Data/Train/MS3-3-DL\slice00670_mar_raw_2.png,MS3-3-DL/,3
3991,../Data/Train/MS3-3-DL\slice00940_mar_raw_3.png,MS3-3-DL/,3
3992,../Data/Train/MS3-3-DL\slice01290_mar_raw_3.png,MS3-3-DL/,3
3993,../Data/Train/MS3-3-DL\slice00340_mar_raw_5.png,MS3-3-DL/,3
3994,../Data/Train/MS3-3-DL\slice00320_mar_raw_1.png,MS3-3-DL/,3
3995,../Data/Train/MS3-3-DL\slice00910_mar_raw_1.png,MS3-3-DL/,3
3996,../Data/Train/MS3-3-DL\slice01100_mar_raw_3.png,MS3-3-DL/,3
3997,../Data/Train/MS3-3-DL\slice01170_mar_raw_1.png,MS3-3-DL/,3
3998,../Data/Train/MS3-3-DL\slice00320_mar_raw_4.png,MS3-3-DL/,3
3999,../Data/Train/MS3-3-DL\slice01190_mar_raw_1.png,MS3-3-DL/,3
4000,../Data/Train/OL-7-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4001,../Data/Train/OL-7-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4002,../Data/Train/OL-7-1-DL\slice00230 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4003,../Data/Train/OL-7-1-DL\slice00330 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4004,../Data/Train/OL-7-1-DL\slice00710 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4005,../Data/Train/OL-7-1-DL\slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4006,../Data/Train/OL-7-1-DL\slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4007,../Data/Train/OL-7-1-DL\slice00230 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4008,../Data/Train/OL-7-1-DL\slice00940 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4009,../Data/Train/OL-7-1-DL\slice00660 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4010,../Data/Train/OL-7-1-DL\slice00990 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4011,../Data/Train/OL-7-1-DL\slice00290 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4012,../Data/Train/OL-7-1-DL\slice01090 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4013,../Data/Train/OL-7-1-DL\slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4014,../Data/Train/OL-7-1-DL\slice00950 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4015,../Data/Train/OL-7-1-DL\slice00800 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4016,../Data/Train/OL-7-1-DL\slice00390 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4017,../Data/Train/OL-7-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4018,../Data/Train/OL-7-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4019,../Data/Train/OL-7-1-DL\slice01130 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4020,../Data/Train/OL-7-1-DL\slice00220 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4021,../Data/Train/OL-7-1-DL\slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4022,../Data/Train/OL-7-1-DL\slice00610 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4023,../Data/Train/OL-7-1-DL\slice00970 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4024,../Data/Train/OL-7-1-DL\slice00490 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4025,../Data/Train/OL-7-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4026,../Data/Train/OL-7-1-DL\slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4027,../Data/Train/OL-7-1-DL\slice00480 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4028,../Data/Train/OL-7-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4029,../Data/Train/OL-7-1-DL\slice00760 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4030,../Data/Train/OL-7-1-DL\slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4031,../Data/Train/OL-7-1-DL\slice00760 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4032,../Data/Train/OL-7-1-DL\slice01010 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4033,../Data/Train/OL-7-1-DL\slice00250 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4034,../Data/Train/OL-7-1-DL\slice00940 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4035,../Data/Train/OL-7-1-DL\slice01110 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4036,../Data/Train/OL-7-1-DL\slice00670 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4037,../Data/Train/OL-7-1-DL\slice00210 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4038,../Data/Train/OL-7-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4039,../Data/Train/OL-7-1-DL\slice00770 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4040,../Data/Train/OL-7-1-DL\slice00550 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4041,../Data/Train/OL-7-1-DL\slice00240 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4042,../Data/Train/OL-7-1-DL\slice00250 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4043,../Data/Train/OL-7-1-DL\slice00310 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4044,../Data/Train/OL-7-1-DL\slice00590 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4045,../Data/Train/OL-7-1-DL\slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4046,../Data/Train/OL-7-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4047,../Data/Train/OL-7-1-DL\slice00380 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4048,../Data/Train/OL-7-1-DL\slice00450 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4049,../Data/Train/OL-7-1-DL\slice00740 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4050,../Data/Train/OL-7-1-DL\slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4051,../Data/Train/OL-7-1-DL\slice00390 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4052,../Data/Train/OL-7-1-DL\slice00650 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4053,../Data/Train/OL-7-1-DL\slice00690 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4054,../Data/Train/OL-7-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4055,../Data/Train/OL-7-1-DL\slice00460 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4056,../Data/Train/OL-7-1-DL\slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4057,../Data/Train/OL-7-1-DL\slice00850 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4058,../Data/Train/OL-7-1-DL\slice00910 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4059,../Data/Train/OL-7-1-DL\slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4060,../Data/Train/OL-7-1-DL\slice00690 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4061,../Data/Train/OL-7-1-DL\slice00390 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4062,../Data/Train/OL-7-1-DL\slice01110 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4063,../Data/Train/OL-7-1-DL\slice00890 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4064,../Data/Train/OL-7-1-DL\slice00630 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4065,../Data/Train/OL-7-1-DL\slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4066,../Data/Train/OL-7-1-DL\slice00890 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4067,../Data/Train/OL-7-1-DL\slice00870 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4068,../Data/Train/OL-7-1-DL\slice00320 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4069,../Data/Train/OL-7-1-DL\slice00630 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4070,../Data/Train/OL-7-1-DL\slice00430 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4071,../Data/Train/OL-7-1-DL\slice00860 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4072,../Data/Train/OL-7-1-DL\slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4073,../Data/Train/OL-7-1-DL\slice01040 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4074,../Data/Train/OL-7-1-DL\slice00980 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4075,../Data/Train/OL-7-1-DL\slice01020 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4076,../Data/Train/OL-7-1-DL\slice00350 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4077,../Data/Train/OL-7-1-DL\slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4078,../Data/Train/OL-7-1-DL\slice01010 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4079,../Data/Train/OL-7-1-DL\slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4080,../Data/Train/OL-7-1-DL\slice00620 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4081,../Data/Train/OL-7-1-DL\slice00540 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4082,../Data/Train/OL-7-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4083,../Data/Train/OL-7-1-DL\slice01030 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4084,../Data/Train/OL-7-1-DL\slice00540 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4085,../Data/Train/OL-7-1-DL\slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4086,../Data/Train/OL-7-1-DL\slice01130 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4087,../Data/Train/OL-7-1-DL\slice00830 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,OL-7-1-DL/,4
4088,../Data/Train/OL-7-1-DL\slice00210 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4089,../Data/Train/OL-7-1-DL\slice00240 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,OL-7-1-DL/,4
4090,../Data/Train/OL-7-1-DL\slice00720 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4091,../Data/Train/OL-7-1-DL\slice00740 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4092,../Data/Train/OL-7-1-DL\slice00900 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4093,../Data/Train/OL-7-1-DL\slice01030 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4094,../Data/Train/OL-7-1-DL\slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4095,../Data/Train/OL-7-1-DL\slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4096,../Data/Train/OL-7-1-DL\slice00320 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4097,../Data/Train/OL-7-1-DL\slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4098,../Data/Train/OL-7-1-DL\slice01020 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4099,../Data/Train/OL-7-1-DL\slice00520 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4100,../Data/Train/OL-7-1-DL\slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4101,../Data/Train/OL-7-1-DL\slice00330 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4102,../Data/Train/OL-7-1-DL\slice00900 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4103,../Data/Train/OL-7-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4104,../Data/Train/OL-7-1-DL\slice00570 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4105,../Data/Train/OL-7-1-DL\slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4106,../Data/Train/OL-7-1-DL\slice00750 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4107,../Data/Train/OL-7-1-DL\slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4108,../Data/Train/OL-7-1-DL\slice00410 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4109,../Data/Train/OL-7-1-DL\slice00230 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4110,../Data/Train/OL-7-1-DL\slice00320 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4111,../Data/Train/OL-7-1-DL\slice00300 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,OL-7-1-DL/,4
4112,../Data/Train/OL-7-1-DL\slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4113,../Data/Train/OL-7-1-DL\slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4114,../Data/Train/OL-7-1-DL\slice00260 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4115,../Data/Train/OL-7-1-DL\slice00990 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4116,../Data/Train/OL-7-1-DL\slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4117,../Data/Train/OL-7-1-DL\slice00780 (2020_05_17 16_28_34 UTC)_mar_raw_7.png,OL-7-1-DL/,4
4118,../Data/Train/OL-7-1-DL\slice00890 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4119,../Data/Train/OL-7-1-DL\slice00470 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4120,../Data/Train/OL-7-1-DL\slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4121,../Data/Train/OL-7-1-DL\slice00550 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4122,../Data/Train/OL-7-1-DL\slice00770 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4123,../Data/Train/OL-7-1-DL\slice01140 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4124,../Data/Train/OL-7-1-DL\slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4125,../Data/Train/OL-7-1-DL\slice00730 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4126,../Data/Train/OL-7-1-DL\slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4127,../Data/Train/OL-7-1-DL\slice00440 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4128,../Data/Train/OL-7-1-DL\slice00800 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4129,../Data/Train/OL-7-1-DL\slice00390 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4130,../Data/Train/OL-7-1-DL\slice00820 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4131,../Data/Train/OL-7-1-DL\slice00810 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4132,../Data/Train/OL-7-1-DL\slice00470 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4133,../Data/Train/OL-7-1-DL\slice00510 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4134,../Data/Train/OL-7-1-DL\slice00700 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4135,../Data/Train/OL-7-1-DL\slice01070 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4136,../Data/Train/OL-7-1-DL\slice00400 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4137,../Data/Train/OL-7-1-DL\slice00810 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4138,../Data/Train/OL-7-1-DL\slice00610 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4139,../Data/Train/OL-7-1-DL\slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4140,../Data/Train/OL-7-1-DL\slice00420 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4141,../Data/Train/OL-7-1-DL\slice00570 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4142,../Data/Train/OL-7-1-DL\slice00330 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4143,../Data/Train/OL-7-1-DL\slice00630 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4144,../Data/Train/OL-7-1-DL\slice00970 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4145,../Data/Train/OL-7-1-DL\slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4146,../Data/Train/OL-7-1-DL\slice00770 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4147,../Data/Train/OL-7-1-DL\slice00950 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4148,../Data/Train/OL-7-1-DL\slice00340 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4149,../Data/Train/OL-7-1-DL\slice00800 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4150,../Data/Train/OL-7-1-DL\slice00560 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4151,../Data/Train/OL-7-1-DL\slice00630 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
4152,../Data/Train/OL-7-1-DL\slice00570 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4153,../Data/Train/OL-7-1-DL\slice00860 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4154,../Data/Train/OL-7-1-DL\slice00600 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4155,../Data/Train/OL-7-1-DL\slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4156,../Data/Train/OL-7-1-DL\slice00960 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4157,../Data/Train/OL-7-1-DL\slice00280 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4158,../Data/Train/OL-7-1-DL\slice00800 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4159,../Data/Train/OL-7-1-DL\slice01120 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4160,../Data/Train/OL-7-1-DL\slice00850 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4161,../Data/Train/OL-7-1-DL\slice00610 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4162,../Data/Train/OL-7-1-DL\slice00270 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4163,../Data/Train/OL-7-1-DL\slice00840 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4164,../Data/Train/OL-7-1-DL\slice00460 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4165,../Data/Train/OL-7-1-DL\slice00930 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4166,../Data/Train/OL-7-1-DL\slice00640 (2020_05_17 16_28_34 UTC)_mar_raw_5.png,OL-7-1-DL/,4
4167,../Data/Train/OL-7-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4168,../Data/Train/OL-7-1-DL\slice00580 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4169,../Data/Train/OL-7-1-DL\slice00360 (2020_05_17 16_28_34 UTC)_mar_raw_6.png,OL-7-1-DL/,4
4170,../Data/Train/OL-7-1-DL\slice00490 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4171,../Data/Train/OL-7-1-DL\slice00500 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4172,../Data/Train/OL-7-1-DL\slice01100 (2020_05_17 16_28_34 UTC)_mar_raw_2.png,OL-7-1-DL/,4
4173,../Data/Train/OL-7-1-DL\slice01060 (2020_05_17 16_28_34 UTC)_mar_raw_4.png,OL-7-1-DL/,4
4174,../Data/Train/OL-7-1-DL\slice00490 (2020_05_17 16_28_34 UTC)_mar_raw_3.png,OL-7-1-DL/,4
4175,../Data/Train/OL-7-1-DL\slice00640 (2020_05_17 16_28_34 UTC)_mar_raw_1.png,OL-7-1-DL/,4
