,path,image_name,rock_type,scan_name,label_assigned,area,centroid,bbox,bbox_rect
6213,./train/cuttings_padded_128/OL-7-1-DL_slice00380_7.png,OL-7-1-DL_slice00380_7,4,slice00380,7,31559,"(94.16949206248614, 129.88161855572102)","[729, 429, 901, 714]","[[700, 915], [420, 881], [440, 713], [720, 747]]"
6214,./train/cuttings_padded_128/OL-7-1-DL_slice00390_0.png,OL-7-1-DL_slice00390_0,4,slice00390,0,58350,"(159.46380462724935, 179.8289974293059)","[123, 72, 455, 415]","[[105, 467], [4, 277], [353, 92], [454, 283]]"
6215,./train/cuttings_padded_128/OL-7-1-DL_slice00390_1.png,OL-7-1-DL_slice00390_1,4,slice00390,1,37490,"(134.3154174446519, 133.61968524939985)","[174, 411, 431, 680]","[[516, 460], [396, 333], [582, 157], [702, 284]]"
6216,./train/cuttings_padded_128/OL-7-1-DL_slice00390_2.png,OL-7-1-DL_slice00390_2,4,slice00390,2,5492,"(28.079570284049527, 76.66678805535324)","[277, 731, 337, 875]","[[871, 339], [726, 323], [733, 266], [878, 282]]"
6217,./train/cuttings_padded_128/OL-7-1-DL_slice00390_3.png,OL-7-1-DL_slice00390_3,4,slice00390,3,16062,"(89.3374424106587, 81.75968123521355)","[343, 649, 535, 816]","[[697, 545], [625, 484], [766, 318], [838, 379]]"
6218,./train/cuttings_padded_128/OL-7-1-DL_slice00390_4.png,OL-7-1-DL_slice00390_4,4,slice00390,4,33596,"(198.21716871056077, 90.0278902250268)","[388, 701, 773, 894]","[[796, 777], [658, 739], [763, 356], [900, 393]]"
6219,./train/cuttings_padded_128/OL-7-1-DL_slice00390_5.png,OL-7-1-DL_slice00390_5,4,slice00390,5,71723,"(167.95578824087113, 163.60933034033712)","[448, 251, 751, 596]","[[567, 792], [242, 728], [300, 430], [626, 494]]"
6220,./train/cuttings_padded_128/OL-7-1-DL_slice00390_6.png,OL-7-1-DL_slice00390_6,4,slice00390,6,10604,"(53.93757072802716, 75.35401735194266)","[455, 124, 574, 283]","[[132, 577], [122, 468], [279, 454], [288, 563]]"
6221,./train/cuttings_padded_128/OL-7-1-DL_slice00390_7.png,OL-7-1-DL_slice00390_7,4,slice00390,7,14544,"(88.50563806380639, 83.07363861386139)","[753, 462, 900, 656]","[[578, 966], [433, 840], [518, 743], [662, 870]]"
6222,./train/cuttings_padded_128/OL-7-1-DL_slice00400_0.png,OL-7-1-DL_slice00400_0,4,slice00400,0,60082,"(162.09412136746445, 183.20705036450184)","[121, 69, 458, 419]","[[104, 471], [0, 278], [345, 91], [450, 284]]"
6223,./train/cuttings_padded_128/OL-7-1-DL_slice00400_1.png,OL-7-1-DL_slice00400_1,4,slice00400,1,33251,"(130.13112387597366, 123.76554088598839)","[186, 415, 438, 664]","[[519, 459], [399, 344], [562, 175], [681, 291]]"
6224,./train/cuttings_padded_128/OL-7-1-DL_slice00400_2.png,OL-7-1-DL_slice00400_2,4,slice00400,2,8484,"(39.6526402640264, 77.48856671381424)","[266, 719, 345, 874]","[[870, 352], [714, 332], [723, 263], [878, 283]]"
6225,./train/cuttings_padded_128/OL-7-1-DL_slice00400_3.png,OL-7-1-DL_slice00400_3,4,slice00400,3,13532,"(85.00339934968963, 80.12740171445462)","[355, 650, 534, 816]","[[694, 537], [631, 475], [779, 325], [842, 387]]"
6226,./train/cuttings_padded_128/OL-7-1-DL_slice00400_4.png,OL-7-1-DL_slice00400_4,4,slice00400,4,26845,"(160.6341963121624, 79.50009312721177)","[432, 706, 758, 881]","[[793, 760], [666, 725], [755, 400], [882, 435]]"
6227,./train/cuttings_padded_128/OL-7-1-DL_slice00400_5.png,OL-7-1-DL_slice00400_5,4,slice00400,5,66400,"(168.5240361445783, 158.77859939759037)","[451, 247, 749, 593]","[[559, 796], [231, 719], [297, 439], [625, 516]]"
6228,./train/cuttings_padded_128/OL-7-1-DL_slice00400_6.png,OL-7-1-DL_slice00400_6,4,slice00400,6,7089,"(46.1163774862463, 52.93144308082945)","[467, 141, 570, 258]","[[150, 573], [135, 483], [254, 464], [269, 554]]"
6229,./train/cuttings_padded_128/OL-7-1-DL_slice00400_7.png,OL-7-1-DL_slice00400_7,4,slice00400,7,7909,"(55.975976735364775, 59.57794917182956)","[800, 487, 898, 623]","[[599, 925], [473, 863], [508, 790], [635, 852]]"
6230,./train/cuttings_padded_128/OL-7-1-DL_slice00410_0.png,OL-7-1-DL_slice00410_0,4,slice00410,0,61568,"(163.64164825883577, 186.54305808212058)","[120, 66, 459, 423]","[[103, 473], [-2, 278], [349, 86], [455, 281]]"
6231,./train/cuttings_padded_128/OL-7-1-DL_slice00410_1.png,OL-7-1-DL_slice00410_1,4,slice00410,1,25582,"(126.89973418810101, 105.8061136736768)","[198, 428, 440, 631]","[[511, 451], [399, 335], [549, 191], [660, 308]]"
6232,./train/cuttings_padded_128/OL-7-1-DL_slice00410_2.png,OL-7-1-DL_slice00410_2,4,slice00410,2,11957,"(48.70051016141173, 103.06004850715063)","[259, 682, 354, 877]","[[861, 376], [678, 316], [705, 236], [887, 296]]"
6233,./train/cuttings_padded_128/OL-7-1-DL_slice00410_3.png,OL-7-1-DL_slice00410_3,4,slice00410,3,1101,"(19.741144414168936, 22.920072661217077)","[287, 638, 326, 688]","[[679, 330], [635, 308], [648, 282], [692, 304]]"
6234,./train/cuttings_padded_128/OL-7-1-DL_slice00410_5.png,OL-7-1-DL_slice00410_5,4,slice00410,5,9968,"(65.51996388443018, 64.04985955056179)","[387, 662, 531, 794]","[[697, 535], [638, 477], [756, 356], [815, 414]]"
6235,./train/cuttings_padded_128/OL-7-1-DL_slice00410_6.png,OL-7-1-DL_slice00410_6,4,slice00410,6,61628,"(166.78749918868047, 153.4280521840722)","[454, 244, 745, 592]","[[460, 856], [180, 678], [331, 440], [612, 618]]"
6236,./train/cuttings_padded_128/OL-7-1-DL_slice00410_7.png,OL-7-1-DL_slice00410_7,4,slice00410,7,21134,"(133.90995552190782, 70.45145263556354)","[455, 712, 739, 861]","[[790, 741], [678, 713], [750, 430], [861, 458]]"
6237,./train/cuttings_padded_128/OL-7-1-DL_slice00410_8.png,OL-7-1-DL_slice00410_8,4,slice00410,8,4358,"(39.56218448829738, 40.03074804956402)","[481, 142, 566, 218]","[[168, 570], [134, 501], [203, 467], [237, 536]]"
6238,./train/cuttings_padded_128/OL-7-1-DL_slice00410_9.png,OL-7-1-DL_slice00410_9,4,slice00410,9,3751,"(32.62063449746734, 42.683284457478)","[832, 500, 895, 586]","[[569, 909], [490, 869], [515, 818], [594, 857]]"
6239,./train/cuttings_padded_128/OL-7-1-DL_slice00420_0.png,OL-7-1-DL_slice00420_0,4,slice00420,0,63056,"(171.39483950773916, 186.4322982745496)","[113, 66, 462, 423]","[[99, 478], [-8, 283], [355, 82], [462, 278]]"
6240,./train/cuttings_padded_128/OL-7-1-DL_slice00420_1.png,OL-7-1-DL_slice00420_1,4,slice00420,1,17705,"(115.80485738491952, 74.4819542502118)","[215, 449, 431, 588]","[[537, 446], [432, 394], [526, 207], [631, 260]]"
6241,./train/cuttings_padded_128/OL-7-1-DL_slice00420_2.png,OL-7-1-DL_slice00420_2,4,slice00420,2,19078,"(63.545654680784146, 144.24289757836252)","[245, 621, 370, 893]","[[886, 382], [618, 321], [642, 215], [910, 276]]"
6242,./train/cuttings_padded_128/OL-7-1-DL_slice00420_3.png,OL-7-1-DL_slice00420_3,4,slice00420,3,8343,"(56.46206400575333, 58.06963921850653)","[399, 669, 523, 790]","[[703, 529], [649, 477], [751, 369], [806, 421]]"
6243,./train/cuttings_padded_128/OL-7-1-DL_slice00420_4.png,OL-7-1-DL_slice00420_4,4,slice00420,4,56760,"(161.66219168428472, 143.1650986610289)","[460, 242, 743, 582]","[[441, 854], [174, 663], [329, 446], [596, 637]]"
6244,./train/cuttings_padded_128/OL-7-1-DL_slice00420_5.png,OL-7-1-DL_slice00420_5,4,slice00420,5,16735,"(123.90152375261428, 62.82521661189124)","[463, 717, 731, 850]","[[775, 734], [680, 705], [761, 439], [856, 468]]"
6245,./train/cuttings_padded_128/OL-7-1-DL_slice00420_6.png,OL-7-1-DL_slice00420_6,4,slice00420,6,1472,"(20.578125, 23.909646739130434)","[511, 157, 554, 207]","[[168, 558], [154, 519], [195, 504], [209, 542]]"
6246,./train/cuttings_padded_128/OL-7-1-DL_slice00430_0.png,OL-7-1-DL_slice00430_0,4,slice00430,0,63803,"(172.22094572355533, 187.96015861323136)","[112, 65, 461, 423]","[[97, 485], [-14, 291], [356, 79], [467, 273]]"
6247,./train/cuttings_padded_128/OL-7-1-DL_slice00430_1.png,OL-7-1-DL_slice00430_1,4,slice00430,1,10246,"(102.76507905524107, 55.733066562561)","[237, 458, 423, 567]","[[539, 439], [447, 404], [512, 231], [604, 266]]"
6248,./train/cuttings_padded_128/OL-7-1-DL_slice00430_2.png,OL-7-1-DL_slice00430_2,4,slice00430,2,24985,"(72.92443466079648, 178.65115069041425)","[237, 580, 379, 906]","[[901, 388], [578, 329], [600, 205], [923, 264]]"
6249,./train/cuttings_padded_128/OL-7-1-DL_slice00430_4.png,OL-7-1-DL_slice00430_4,4,slice00430,4,6877,"(53.796859095535844, 58.134797149920026)","[404, 671, 516, 792]","[[708, 521], [658, 471], [755, 374], [805, 424]]"
6250,./train/cuttings_padded_128/OL-7-1-DL_slice00430_5.png,OL-7-1-DL_slice00430_5,4,slice00430,5,12201,"(114.60790099172199, 51.69469715597082)","[471, 728, 714, 840]","[[777, 716], [696, 692], [765, 452], [846, 475]]"
6251,./train/cuttings_padded_128/OL-7-1-DL_slice00430_6.png,OL-7-1-DL_slice00430_6,4,slice00430,6,51765,"(148.1940113976625, 134.371235390708)","[476, 240, 742, 567]","[[419, 845], [166, 651], [318, 451], [572, 645]]"
6252,./train/cuttings_padded_128/OL-7-1-DL_slice00440_0.png,OL-7-1-DL_slice00440_0,4,slice00440,0,64215,"(179.79704118975317, 187.92302421552597)","[103, 65, 462, 426]","[[98, 488], [-17, 290], [349, 74], [465, 272]]"
6253,./train/cuttings_padded_128/OL-7-1-DL_slice00440_1.png,OL-7-1-DL_slice00440_1,4,slice00440,1,32345,"(80.07429278095533, 206.33071572113155)","[230, 538, 388, 919]","[[915, 391], [535, 333], [556, 198], [936, 256]]"
6254,./train/cuttings_padded_128/OL-7-1-DL_slice00440_2.png,OL-7-1-DL_slice00440_2,4,slice00440,2,1231,"(19.555645816409424, 20.895207148659626)","[367, 473, 412, 521]","[[488, 414], [465, 391], [500, 356], [523, 379]]"
6255,./train/cuttings_padded_128/OL-7-1-DL_slice00440_3.png,OL-7-1-DL_slice00440_3,4,slice00440,3,5825,"(51.55227467811159, 60.83450643776824)","[409, 668, 512, 795]","[[690, 520], [661, 462], [784, 400], [813, 458]]"
6256,./train/cuttings_padded_128/OL-7-1-DL_slice00440_4.png,OL-7-1-DL_slice00440_4,4,slice00440,4,47367,"(143.4690185149999, 130.07944349441595)","[483, 234, 740, 549]","[[419, 835], [161, 655], [293, 465], [551, 645]]"
6257,./train/cuttings_padded_128/OL-7-1-DL_slice00440_5.png,OL-7-1-DL_slice00440_5,4,slice00440,5,7957,"(82.70931255498303, 42.693226090235015)","[504, 735, 689, 822]","[[782, 690], [714, 672], [761, 492], [829, 509]]"
6258,./train/cuttings_padded_128/OL-7-1-DL_slice00450_0.png,OL-7-1-DL_slice00450_0,4,slice00450,0,65561,"(188.51754854257868, 187.59919769375085)","[91, 67, 465, 425]","[[252, 551], [48, 430], [266, 64], [469, 185]]"
6259,./train/cuttings_padded_128/OL-7-1-DL_slice00450_1.png,OL-7-1-DL_slice00450_1,4,slice00450,1,39649,"(84.96163837675603, 233.65154228353805)","[225, 497, 392, 923]","[[917, 404], [492, 336], [516, 185], [941, 252]]"
6260,./train/cuttings_padded_128/OL-7-1-DL_slice00450_2.png,OL-7-1-DL_slice00450_2,4,slice00450,2,4748,"(47.193976411120474, 58.94376579612469)","[418, 672, 511, 792]","[[692, 519], [668, 465], [785, 414], [808, 468]]"
6261,./train/cuttings_padded_128/OL-7-1-DL_slice00450_3.png,OL-7-1-DL_slice00450_3,4,slice00450,3,43021,"(133.68338718300365, 123.43880895376677)","[493, 230, 732, 524]","[[493, 770], [198, 694], [252, 483], [547, 559]]"
6262,./train/cuttings_padded_128/OL-7-1-DL_slice00450_4.png,OL-7-1-DL_slice00450_4,4,slice00450,4,4116,"(58.87827988338192, 31.730320699708454)","[517, 746, 641, 812]","[[780, 644], [736, 630], [776, 510], [819, 524]]"
6263,./train/cuttings_padded_128/OL-7-1-DL_slice00450_6.png,OL-7-1-DL_slice00450_6,4,slice00450,6,1278,"(17.450704225352112, 28.017214397496087)","[671, 784, 706, 839]","[[828, 713], [782, 690], [797, 661], [843, 684]]"
6264,./train/cuttings_padded_128/OL-7-1-DL_slice00450_7.png,OL-7-1-DL_slice00450_7,4,slice00450,7,17421,"(68.26921531484989, 100.4411342632455)","[739, 611, 877, 807]","[[620, 893], [599, 766], [800, 734], [821, 861]]"
6265,./train/cuttings_padded_128/OL-7-1-DL_slice00460_0.png,OL-7-1-DL_slice00460_0,4,slice00460,0,66491,"(192.17936262050503, 189.22186461325592)","[85, 67, 468, 419]","[[132, 519], [-13, 331], [327, 65], [473, 253]]"
6266,./train/cuttings_padded_128/OL-7-1-DL_slice00460_1.png,OL-7-1-DL_slice00460_1,4,slice00460,1,49206,"(91.26624801853433, 248.71279925212372)","[219, 467, 402, 927]","[[920, 415], [459, 342], [485, 175], [946, 249]]"
6267,./train/cuttings_padded_128/OL-7-1-DL_slice00460_2.png,OL-7-1-DL_slice00460_2,4,slice00460,2,3101,"(38.32441148016769, 44.91131892937762)","[435, 686, 512, 780]","[[707, 516], [684, 470], [770, 427], [793, 473]]"
6268,./train/cuttings_padded_128/OL-7-1-DL_slice00460_3.png,OL-7-1-DL_slice00460_3,4,slice00460,3,37105,"(131.96787494946773, 117.67257781970085)","[499, 223, 727, 498]","[[480, 751], [204, 702], [242, 492], [518, 542]]"
6269,./train/cuttings_padded_128/OL-7-1-DL_slice00460_6.png,OL-7-1-DL_slice00460_6,4,slice00460,6,36388,"(136.5628229086512, 182.2229581180609)","[641, 518, 880, 860]","[[579, 935], [511, 769], [847, 632], [915, 798]]"
6270,./train/cuttings_padded_128/OL-7-1-DL_slice00470_0.png,OL-7-1-DL_slice00470_0,4,slice00470,0,64728,"(176.57971820541343, 188.20749907304412)","[100, 69, 471, 413]","[[97, 492], [-23, 290], [344, 71], [465, 273]]"
6271,./train/cuttings_padded_128/OL-7-1-DL_slice00470_1.png,OL-7-1-DL_slice00470_1,4,slice00470,1,58711,"(99.80606700618283, 243.44625368329613)","[211, 462, 407, 952]","[[948, 415], [454, 361], [474, 180], [968, 235]]"
6272,./train/cuttings_padded_128/OL-7-1-DL_slice00470_2.png,OL-7-1-DL_slice00470_2,4,slice00470,2,1033,"(18.0, 21.422071636011616)","[463, 712, 503, 758]","[[723, 503], [710, 477], [749, 457], [763, 484]]"
6273,./train/cuttings_padded_128/OL-7-1-DL_slice00470_3.png,OL-7-1-DL_slice00470_3,4,slice00470,3,30168,"(129.34390745160434, 102.42488729779899)","[503, 220, 721, 477]","[[471, 729], [218, 709], [235, 499], [487, 519]]"
6274,./train/cuttings_padded_128/OL-7-1-DL_slice00470_4.png,OL-7-1-DL_slice00470_4,4,slice00470,4,63353,"(147.57050179154893, 265.7488516723754)","[629, 363, 891, 862]","[[420, 969], [355, 763], [844, 608], [909, 814]]"
6275,./train/cuttings_padded_128/OL-7-1-DL_slice00470_5.png,OL-7-1-DL_slice00470_5,4,slice00470,5,1077,"(26.881151346332405, 13.439182915506036)","[707, 150, 760, 178]","[[150, 759], [150, 707], [177, 707], [177, 759]]"
6276,./train/cuttings_padded_128/OL-7-1-DL_slice00480_0.png,OL-7-1-DL_slice00480_0,4,slice00480,0,61972,"(160.81832117730588, 184.1380462144194)","[121, 70, 473, 410]","[[92, 496], [-31, 292], [332, 72], [455, 275]]"
6277,./train/cuttings_padded_128/OL-7-1-DL_slice00480_1.png,OL-7-1-DL_slice00480_1,4,slice00480,1,68828,"(105.02009356657175, 242.66438077526587)","[203, 454, 411, 954]","[[950, 416], [447, 381], [461, 183], [964, 218]]"
6278,./train/cuttings_padded_128/OL-7-1-DL_slice00480_2.png,OL-7-1-DL_slice00480_2,4,slice00480,2,18134,"(113.119168412926, 80.27748979816919)","[522, 219, 720, 393]","[[384, 722], [214, 698], [240, 517], [410, 541]]"
6279,./train/cuttings_padded_128/OL-7-1-DL_slice00480_3.png,OL-7-1-DL_slice00480_3,4,slice00480,3,1637,"(27.521075137446548, 32.72083078802688)","[582, 854, 632, 918]","[[863, 640], [848, 611], [911, 580], [926, 609]]"
6280,./train/cuttings_padded_128/OL-7-1-DL_slice00480_5.png,OL-7-1-DL_slice00480_5,4,slice00480,5,77737,"(157.24366775152114, 250.47827932644685)","[608, 354, 896, 835]","[[409, 973], [333, 733], [809, 582], [885, 822]]"
6281,./train/cuttings_padded_128/OL-7-1-DL_slice00480_6.png,OL-7-1-DL_slice00480_6,4,slice00480,6,4157,"(61.91339908587924, 24.529227808515756)","[659, 145, 780, 193]","[[146, 779], [143, 659], [189, 658], [192, 778]]"
6282,./train/cuttings_padded_128/OL-7-1-DL_slice00490_0.png,OL-7-1-DL_slice00490_0,4,slice00490,0,57021,"(155.0447028287824, 173.2031006120552)","[136, 72, 478, 400]","[[277, 558], [63, 459], [229, 98], [443, 196]]"
6283,./train/cuttings_padded_128/OL-7-1-DL_slice00490_1.png,OL-7-1-DL_slice00490_1,4,slice00490,1,77255,"(114.93619830431687, 241.3819299721701)","[191, 452, 418, 956]","[[952, 420], [446, 387], [460, 173], [966, 206]]"
6284,./train/cuttings_padded_128/OL-7-1-DL_slice00490_5.png,OL-7-1-DL_slice00490_5,4,slice00490,5,2445,"(36.662985685071575, 28.630265848670756)","[458, 917, 536, 975]","[[939, 543], [906, 524], [948, 451], [981, 470]]"
6285,./train/cuttings_padded_128/OL-7-1-DL_slice00490_6.png,OL-7-1-DL_slice00490_6,4,slice00490,6,8723,"(120.40181130345064, 42.45523329129887)","[562, 143, 786, 230]","[[206, 786], [135, 778], [161, 555], [232, 563]]"
6286,./train/cuttings_padded_128/OL-7-1-DL_slice00490_7.png,OL-7-1-DL_slice00490_7,4,slice00490,7,3247,"(41.83184477979673, 41.57098860486603)","[578, 828, 665, 913]","[[835, 666], [811, 628], [901, 573], [924, 611]]"
6287,./train/cuttings_padded_128/OL-7-1-DL_slice00490_8.png,OL-7-1-DL_slice00490_8,4,slice00490,8,86205,"(164.6760164723624, 238.11092164027608)","[590, 350, 901, 817]","[[398, 967], [319, 709], [785, 567], [864, 826]]"
6288,./train/cuttings_padded_128/OL-7-1-DL_slice00490_9.png,OL-7-1-DL_slice00490_9,4,slice00490,9,2379,"(32.43926019335856, 22.591424968474147)","[628, 218, 693, 277]","[[245, 706], [195, 670], [228, 623], [279, 658]]"
6289,./train/cuttings_padded_128/OL-7-1-DL_slice00490_10.png,OL-7-1-DL_slice00490_10,4,slice00490,10,1082,"(27.366913123844732, 15.083179297597043)","[638, 311, 693, 342]","[[335, 694], [309, 689], [318, 636], [344, 640]]"
6290,./train/cuttings_padded_128/OL-7-1-DL_slice00500_0.png,OL-7-1-DL_slice00500_0,4,slice00500,0,49065,"(146.70661367573626, 149.96353816366044)","[159, 81, 481, 395]","[[106, 495], [-13, 308], [284, 116], [405, 303]]"
6291,./train/cuttings_padded_128/OL-7-1-DL_slice00500_1.png,OL-7-1-DL_slice00500_1,4,slice00500,1,85427,"(122.40852423706791, 239.47921617287275)","[182, 452, 426, 958]","[[954, 427], [446, 393], [461, 164], [969, 197]]"
6292,./train/cuttings_padded_128/OL-7-1-DL_slice00500_2.png,OL-7-1-DL_slice00500_2,4,slice00500,2,1202,"(23.782029950083196, 16.483361064891845)","[197, 349, 247, 383]","[[362, 248], [341, 205], [370, 190], [391, 233]]"
6293,./train/cuttings_padded_128/OL-7-1-DL_slice00500_3.png,OL-7-1-DL_slice00500_3,4,slice00500,3,3950,"(56.60253164556962, 35.54708860759494)","[446, 909, 558, 976]","[[943, 568], [901, 549], [950, 443], [992, 462]]"
6294,./train/cuttings_padded_128/OL-7-1-DL_slice00500_4.png,OL-7-1-DL_slice00500_4,4,slice00500,4,4327,"(34.311763346429395, 41.050381326554195)","[520, 460, 601, 546]","[[514, 607], [443, 574], [479, 497], [550, 530]]"
6295,./train/cuttings_padded_128/OL-7-1-DL_slice00500_5.png,OL-7-1-DL_slice00500_5,4,slice00500,5,12356,"(136.04483651667206, 56.803253480090646)","[530, 139, 787, 255]","[[211, 787], [133, 773], [178, 519], [256, 533]]"
6296,./train/cuttings_padded_128/OL-7-1-DL_slice00500_6.png,OL-7-1-DL_slice00500_6,4,slice00500,6,6198,"(72.52242658922233, 47.20135527589545)","[558, 810, 697, 904]","[[842, 709], [796, 683], [872, 547], [918, 573]]"
6297,./train/cuttings_padded_128/OL-7-1-DL_slice00500_7.png,OL-7-1-DL_slice00500_7,4,slice00500,7,101688,"(173.17446503028873, 229.48148257414837)","[559, 346, 896, 801]","[[747, 932], [337, 845], [409, 506], [819, 593]]"
6298,./train/cuttings_padded_128/OL-7-1-DL_slice00510_0.png,OL-7-1-DL_slice00510_0,4,slice00510,0,92891,"(135.47058380252125, 237.69809777050523)","[168, 453, 433, 961]","[[956, 435], [447, 398], [465, 154], [974, 191]]"
6299,./train/cuttings_padded_128/OL-7-1-DL_slice00510_1.png,OL-7-1-DL_slice00510_1,4,slice00510,1,43981,"(139.74782292353515, 133.39892226188582)","[174, 92, 484, 387]","[[114, 494], [-2, 318], [278, 130], [395, 306]]"
6300,./train/cuttings_padded_128/OL-7-1-DL_slice00510_2.png,OL-7-1-DL_slice00510_2,4,slice00510,2,4733,"(65.1656454679907, 40.707373758715406)","[444, 902, 569, 977]","[[935, 580], [892, 557], [954, 441], [997, 465]]"
6301,./train/cuttings_padded_128/OL-7-1-DL_slice00510_3.png,OL-7-1-DL_slice00510_3,4,slice00510,3,17081,"(169.49001814882033, 69.32299045723319)","[487, 138, 787, 273]","[[217, 789], [126, 759], [218, 476], [309, 506]]"
6302,./train/cuttings_padded_128/OL-7-1-DL_slice00510_4.png,OL-7-1-DL_slice00510_4,4,slice00510,4,122175,"(192.91131573562512, 216.2258481686106)","[506, 346, 891, 788]","[[723, 942], [336, 857], [421, 471], [808, 556]]"
6303,./train/cuttings_padded_128/OL-7-1-DL_slice00510_5.png,OL-7-1-DL_slice00510_5,4,slice00510,5,8164,"(78.57471827535522, 47.069328760411565)","[556, 801, 706, 894]","[[847, 716], [788, 689], [855, 542], [914, 570]]"
6304,./train/cuttings_padded_128/OL-7-1-DL_slice00520_0.png,OL-7-1-DL_slice00520_0,4,slice00520,0,100882,"(165.5235820067009, 235.173291568367)","[137, 455, 442, 960]","[[949, 461], [445, 397], [480, 124], [984, 188]]"
6305,./train/cuttings_padded_128/OL-7-1-DL_slice00520_1.png,OL-7-1-DL_slice00520_1,4,slice00520,1,33972,"(121.77881784999411, 111.66910985517485)","[199, 115, 481, 373]","[[130, 484], [25, 332], [273, 160], [378, 312]]"
6306,./train/cuttings_padded_128/OL-7-1-DL_slice00520_2.png,OL-7-1-DL_slice00520_2,4,slice00520,2,7105,"(83.99338494018296, 44.86052076002815)","[439, 890, 613, 975]","[[922, 619], [871, 594], [948, 435], [999, 460]]"
6307,./train/cuttings_padded_128/OL-7-1-DL_slice00520_3.png,OL-7-1-DL_slice00520_3,4,slice00520,3,22070,"(184.2736293611237, 81.24454009968282)","[470, 138, 800, 289]","[[253, 800], [132, 785], [171, 458], [293, 473]]"
6308,./train/cuttings_padded_128/OL-7-1-DL_slice00520_4.png,OL-7-1-DL_slice00520_4,4,slice00520,4,123781,"(192.28007529426972, 206.5885555941542)","[492, 349, 881, 784]","[[724, 932], [340, 857], [417, 461], [801, 537]]"
6309,./train/cuttings_padded_128/OL-7-1-DL_slice00520_5.png,OL-7-1-DL_slice00520_5,4,slice00520,5,9906,"(91.43852210781344, 53.005451241671715)","[544, 786, 732, 888]","[[830, 745], [769, 719], [848, 534], [909, 560]]"
6310,./train/cuttings_padded_128/OL-7-1-DL_slice00530_0.png,OL-7-1-DL_slice00530_0,4,slice00530,0,108439,"(172.76810925958372, 233.66749970029232)","[128, 455, 446, 960]","[[948, 468], [444, 405], [481, 116], [984, 178]]"
6311,./train/cuttings_padded_128/OL-7-1-DL_slice00530_2.png,OL-7-1-DL_slice00530_2,4,slice00530,2,19728,"(86.49158556366585, 83.2161394971614)","[228, 158, 402, 360]","[[215, 416], [126, 281], [274, 184], [362, 320]]"
6312,./train/cuttings_padded_128/OL-7-1-DL_slice00530_3.png,OL-7-1-DL_slice00530_3,4,slice00530,3,10077,"(103.25354768284211, 46.177433760047634)","[431, 883, 645, 974]","[[915, 652], [855, 626], [941, 427], [1001, 453]]"
6313,./train/cuttings_padded_128/OL-7-1-DL_slice00530_5.png,OL-7-1-DL_slice00530_5,4,slice00530,5,28209,"(205.09174376971887, 94.39395228473182)","[445, 139, 807, 305]","[[264, 811], [130, 761], [252, 433], [386, 483]]"
6314,./train/cuttings_padded_128/OL-7-1-DL_slice00530_6.png,OL-7-1-DL_slice00530_6,4,slice00530,6,120833,"(186.09384853475458, 197.4282853194078)","[488, 353, 878, 772]","[[717, 922], [346, 858], [415, 455], [786, 518]]"
6315,./train/cuttings_padded_128/OL-7-1-DL_slice00530_7.png,OL-7-1-DL_slice00530_7,4,slice00530,7,13981,"(113.06344324440312, 86.68750447035262)","[537, 733, 772, 887]","[[794, 788], [726, 753], [844, 526], [911, 560]]"
6316,./train/cuttings_padded_128/OL-7-1-DL_slice00540_0.png,OL-7-1-DL_slice00540_0,4,slice00540,0,113636,"(178.52421767749658, 231.57925305360976)","[120, 454, 450, 951]","[[937, 478], [441, 408], [484, 110], [979, 180]]"
6317,./train/cuttings_padded_128/OL-7-1-DL_slice00540_2.png,OL-7-1-DL_slice00540_2,4,slice00540,2,8696,"(52.49091536338546, 78.57693192272309)","[172, 213, 268, 386]","[[348, 306], [210, 237], [253, 151], [391, 220]]"
6318,./train/cuttings_padded_128/OL-7-1-DL_slice00540_3.png,OL-7-1-DL_slice00540_3,4,slice00540,3,11461,"(76.90079399703342, 73.22371520809702)","[254, 167, 399, 335]","[[225, 417], [144, 307], [257, 224], [338, 334]]"
6319,./train/cuttings_padded_128/OL-7-1-DL_slice00540_4.png,OL-7-1-DL_slice00540_4,4,slice00540,4,13015,"(112.59400691509796, 54.842258932001535)","[428, 869, 664, 974]","[[908, 676], [837, 645], [933, 420], [1004, 451]]"
6320,./train/cuttings_padded_128/OL-7-1-DL_slice00540_5.png,OL-7-1-DL_slice00540_5,4,slice00540,5,33017,"(218.66453645091923, 105.15146742587152)","[429, 139, 817, 317]","[[272, 818], [130, 756], [278, 416], [420, 478]]"
6321,./train/cuttings_padded_128/OL-7-1-DL_slice00540_6.png,OL-7-1-DL_slice00540_6,4,slice00540,6,115419,"(182.0502950120864, 188.38945061038478)","[483, 358, 871, 762]","[[715, 908], [354, 856], [413, 447], [774, 499]]"
6322,./train/cuttings_padded_128/OL-7-1-DL_slice00540_7.png,OL-7-1-DL_slice00540_7,4,slice00540,7,19322,"(139.18999068419419, 98.16690818755822)","[529, 696, 789, 882]","[[751, 817], [674, 763], [846, 517], [923, 571]]"
6323,./train/cuttings_padded_128/OL-7-1-DL_slice00550_0.png,OL-7-1-DL_slice00550_0,4,slice00550,0,117422,"(186.85757353817854, 226.20652858919112)","[108, 455, 448, 945]","[[932, 476], [444, 413], [484, 99], [973, 162]]"
